,caption,i-e,s-n,t-f,j-p
966,All ready for Christmas. Loving this year’s color theme. #blackandgoldchristmas #blackgoldsilvertheme #christmastheme #nofilter,0.0,0.0,0.0,1.0
967,Don’t mind if I do. #christmasevedinner #lobster #lobsterrisotto #redsnapper #calamari #clamchowder #bakedoscar,0.0,0.0,0.0,1.0
968,Just enjoying the @los_habaneros_hudson #tiniestbarinhudson with  @oilsblessings.ktb #cheers #tinybar #fridaynifhts #margaritas,0.0,0.0,0.0,1.0
969,So it begins....#adventurechallengecouplesedition,0.0,0.0,0.0,1.0
970,"Tonight’s #theadventurechallenge is Foreign Dopplegänger. Tonight we make acomic strip that tells our story. Neither one of us can draw and we can’t stop laughing. This is our Super Saturday- Football, wedding, concert, sprinkled with 8 bars in between. 😂❤️❤️",0.0,0.0,0.0,1.0
971,#porterhouseandpoppers on the #treager should be a regular thing. Porterhouse from @rjsmeats jalapeños stuffed with a #boursin cheese mixture and wrapped in #thickcutbacon along with a #broccoli bake and #crownroyalpeach cocktail. 🤤🤤🤤,0.0,0.0,0.0,1.0
972,Turns out I have a passion for #wine and beautiful #backbars  #winetour2021 #rose #lagnostique,0.0,0.0,0.0,1.0
973,#tbt to when I had much longer hair.,1.0,1.0,0.0,0.0
974,Art + Drinks on a Monday,1.0,1.0,0.0,0.0
975,Talking Parking Meter: Greetings by @reengineering.co,1.0,1.0,0.0,0.0
976,"Smoke fills in me 
The space you left behind",1.0,1.0,0.0,0.0
977,The art school's gone but this wall is still here,1.0,1.0,0.0,0.0
978,🏡,1.0,1.0,0.0,0.0
979,"19 years ago, I was 19 years old and this kid came into our lives and changed everything in the best way. Happy birthday Ian! 😊",1.0,1.0,0.0,0.0
980,"And then 3 years later, this one showed up and changed everything all over again. Happy birthday Anika!",1.0,1.0,0.0,0.0
981,Wednesday.,1.0,1.0,0.0,0.0
982,"It was raining 
On the night we met
You said 
Hell yeah.
I think
The blood was rushing 
Through my head so fast
I didn't hear clearly",1.0,1.0,0.0,0.0
983,"Yesterday, Ian had an issue with his insulin pump, leading to him having no insulin in his body for an extended period of time, leading to diabetic ketoacidosis. 
This is a scary moment for us, as it was this issue that sent him into the hospital in the first place, when he was 5 years old, before we knew he was diabetic at all. His sister Anika won a green hippo for him at a Village Inn crane machine during his first hospital stay, and she gave it to him then. Today, she brought it back to him. 
This time was one hundred percent different from last time, with the notable exception that it still scared the hell out of me. We knew what to expect, his mother immediately administered insulin and took him to the ER. He will be getting out today, but I'll never forget his description of DKA as feeling like ""my blood was on fire."" Happy to have to him safe, and hoping it never happens again.",1.0,1.0,0.0,0.0
984,"""Every streetlight reveals a picture and a verse""",1.0,1.0,0.0,0.0
985,💥,1.0,1.0,0.0,0.0
986,Road closed,1.0,1.0,0.0,0.0
987,Sometimes I draw at work,1.0,1.0,0.0,0.0
988,😍,1.0,1.0,0.0,0.0
989,Denver.,1.0,1.0,0.0,0.0
990,Directions,1.0,1.0,0.0,0.0
991,Larimer Street,1.0,1.0,0.0,0.0
992,Sky Song dedication prep,1.0,1.0,0.0,0.0
993,Eclipse-shaped shadows,1.0,1.0,0.0,0.0
994,Circles and lights,1.0,1.0,0.0,0.0
995,"Smoky haze 
Blots out the sky",1.0,1.0,0.0,0.0
996,"“🎶 f-fly, fly a-way” — @anika._.conboy, age 2",1.0,1.0,0.0,0.0
997,It’s getting cold.,1.0,1.0,0.0,0.0
998,Hmm.,1.0,1.0,0.0,0.0
999,Creative Christmas 🎄🎨✨,1.0,1.0,0.0,0.0
1000,#2017bestnine,1.0,1.0,0.0,0.0
1001,Just turtles,1.0,1.0,0.0,0.0
1002,"#Repost @claudzilla_dnvr with @get_repost
・・・
Those interdimensional rawkers FULL BLEED at Weird Wednesday graciously hosted by @3kingstavern!",1.0,1.0,0.0,0.0
1003,"Playing along with a song I wrote and programmed for Tree of Transformation, January 2018.  Video by @_stella_stiletto_. Instrument/art/tree by @reengineering.co",1.0,1.0,0.0,0.0
1004,Denver caught fire a little today. @reengineering.co and I flew a drone around it.,1.0,1.0,0.0,0.0
1005,Summer light.,1.0,1.0,0.0,0.0
1006,😲,1.0,1.0,0.0,0.0
1007,"#Repost @claudzilla_dnvr with @get_repost
・・・
More @fullbleedband from @lions_lair_denver last night, because I can and I want to",1.0,1.0,0.0,0.0
1008,"Pretty happy with this video I took at Lakeside, as well as the music I quickly put together to go on top of it ... #Repost @808enterprisesinc with @get_repost
・・・
All sorts of wonderful. #video",1.0,1.0,0.0,0.0
1009,Analog & digital,1.0,1.0,0.0,0.0
1010,Weather coming in,1.0,1.0,0.0,0.0
1011,"I don’t have a title for this.
...
All made on this silly iPhone. ...
#strymondig #walrusaudiofathom #carboncopy #phase90",1.0,1.0,0.0,0.0
1012,soon.,1.0,1.0,0.0,0.0
1013,💀 🎃,1.0,1.0,0.0,0.0
1014,"Tiny Metallica cover // To Live is To Die // “the pretty part”
.
...
.
I learned this song at such a formative moment in my life, in the bedroom of a friend who’s been to war. Seemed apt to play it today.",1.0,1.0,0.0,0.0
1015,"Neal Cassady – @fullbleedband
...
..
.",1.0,1.0,0.0,0.0
1016,🎄🌤,1.0,1.0,0.0,0.0
1017,"“...the ones who never yawn or say a commonplace thing, but burn, burn, burn like fabulous yellow Roman candles...”",1.0,1.0,0.0,0.0
1018,2018. #topnine,1.0,1.0,0.0,0.0
1019,#doom,1.0,1.0,0.0,0.0
1020,"Reposted from @is.press ...
..
.
Repost from @is.press using @RepostRegramApp - #is pretty sure FULL BLEED - the is house band - is the only band in Denver with a proprietary custom typeface for their set-lists... Just sayin’...
...
FULL BLEED röcks the People’s Building this Friday 2/22 8pm! All ages BUT still serving! 9995 East Colfax. Get yer’ drone on with our instrumental improvish avant-guard jamboree of shoegaze, garage, goth, doom, and straight up rock. ...
@peoplesbuilding is a newish multi-disciplinary Arts space in downtown Aurora with a beautiful gallery space and a cool mission to create a direct link between the arts and a thriving community! ...
...
...
#typography #type #font #typeface #typedesign #design #rock #guitarpedals #rockband #denver #auroracolorado #denverrocks",1.0,1.0,0.0,0.0
1021,#dooom,1.0,1.0,0.0,0.0
1022,"..
.
Repost from @stambeezi using @RepostRegramApp - Full Bleed show last night",1.0,1.0,0.0,0.0
1023,"11 years ago this guy showed up. Happy birthday, Koen!",1.0,1.0,0.0,0.0
1024,Last sunset of my 30s.,1.0,1.0,0.0,0.0
1025,"Full moon, vaguely captured",1.0,1.0,0.0,0.0
1026,"psychogeography.
...
..
.
“the study of the precise laws and specific effects of the geographical environment, consciously organized or not, on the emotions and behavior of individuals.”
...
..
.
Bits of a new video for @fullbleedband live shows",1.0,1.0,0.0,0.0
1027,"AKAI Stereo Cassette Deck Model HX-1.
.
.
#vintageaudio #akai #cassetteculture",1.0,1.0,0.0,0.0
1028,"AKAI Stereo Cassette Deck Model HX-1.
.
.
#vintageaudio #akai #cassetteculture",1.0,1.0,0.0,0.0
1029,"AKAI Stereo Cassette Deck Model HX-1.
.
.
#vintageaudio #akai #cassetteculture",1.0,1.0,0.0,0.0
1030,"Sodium Lights

@colormathmusic",1.0,1.0,0.0,0.0
1031,"Sodium Lights

@colormathmusic",1.0,1.0,0.0,0.0
1032,"Sodium Lights

@colormathmusic",1.0,1.0,0.0,0.0
1033,#blacklivesmatter,1.0,1.0,0.0,0.0
1034,#blacklivesmatter,1.0,1.0,0.0,0.0
1035,#blacklivesmatter,1.0,1.0,0.0,0.0
1036,聋了😔,1.0,1.0,0.0,1.0
1037,🍦,1.0,1.0,0.0,1.0
1038,决定去打耳洞…,1.0,1.0,0.0,1.0
1039,这姿势头比原来小了30%，准备长期使用…,1.0,1.0,0.0,1.0
1040,今天头又往后缩了一点( ˙˘˙ ),1.0,1.0,0.0,1.0
1041,腿长一米六。,1.0,1.0,0.0,1.0
1042,镜头低一点点就是一排人头。,1.0,1.0,0.0,1.0
1043,据说是网红店，招牌都很一般，点心大部分在水准以下，唯一点赞的是卤水猪脚。这餐饭最满意的是我自己拍的这张照片…,1.0,1.0,0.0,1.0
1044,食庐…一般般…,1.0,1.0,0.0,1.0
1045,想换眼镜👓,1.0,1.0,0.0,1.0
1046,第一次纹身。,1.0,1.0,0.0,1.0
1047,Which way is RIGHT…,1.0,1.0,0.0,1.0
1048,#tatsuyatanaka #miniaturelifeexhibition,1.0,1.0,0.0,1.0
1049,我的原创Tee第一季样衣终于到手。自己AI做设计稿，自己去柯桥挑了最好的面料，自己修改了无数次打版…拿到实物的那一刻觉得没白费[皱眉]，希望你们也会喜欢。#LastOrder#,1.0,1.0,0.0,1.0
1050,3rd part.,1.0,1.0,0.0,1.0
1051,销魂一下。,1.0,1.0,0.0,1.0
1052,".
.
.
.
#art #drawing #sketching #sketchbook #portrait #colorpencil #graphite #blackandwhite #lips",1.0,1.0,0.0,0.0
1053,".
.
.
.
.
#art #drawing #sketching #sketchbook #portrait #colorpencil #graphite #pastel #blackandwhite",1.0,1.0,0.0,0.0
1054,"""Nothing's Gonna Hurt You Baby"" -Cigarettes After Sex.
.
.
.
.
#art #drawing #sketching #sketchbook #portrait #wip #workinprogress #graphite #pastel #blackandwhite",1.0,1.0,0.0,0.0
1055,"""I’d hate to die like your son. Clawing at my neck, foam and bile spilling from my mouth, eyes blood red, skin purple. Must have been horrible for you, as a Kingsquard, as a father. It was horrible enough for me. A shocking scene. Not at all what I intended. You see, I had never seen the poison work before. Tell Cersei. I want her to know it was me."" - Lady Olenna
.
.
.
.
.

#gameofthrones #gameofthronesseason7 #ladyolenna #sketching #drawing #dianarigg #fanart",1.0,1.0,0.0,0.0
1056,"Red line sketching .
.
.
.
.
.
.
#mbta #redline #cambridge #lucad #sketching",1.0,1.0,0.0,0.0
1057,"👄
.
.
.
.
.

#mixedmedia #painting #oil #pastel #colorpencil #woodoncanvas #art",1.0,1.0,0.0,0.0
1058,"🎨
.
.
.
.
.

#mixedmedia #painting #oil #pastel #colorpencil #woodoncanvas #anatomy #art #wip",1.0,1.0,0.0,0.0
1059,"Katie & Tyler 💙💚
.
.
.
.
.
.

#mixedmedia #painting #oil #oilpainting #pastel #colorpencil #woodoncanvas #portrait #art",1.0,1.0,0.0,0.0
1060,"When you can draw your selfies 👽 .
.
.
.
.
.

#pencil #pastel #portrait #selfie #art #blackandwhite #drawing #illustration",1.0,1.0,0.0,0.0
1061,"If T2 isn’t your favorite out of the Terminator movies fight me... I hope everyone had a safe Halloween 🎃 .
.
.
.
.
.
#Terminator #HappyHalloween #sketch",1.0,1.0,0.0,0.0
1062,"🌹🌹
.
.
.
.
.
#sketch #sketchbook #drawing #instart #rose",1.0,1.0,0.0,0.0
1063,".
.
.
.
.
#sketch #sketchbook #sketching #drawing #instart #portrait #graphite #mixedmedia #illustration #blackandwhite",1.0,1.0,0.0,0.0
1064,"Enjoying the nice fall weather🍁
.
.
.
.
. .
#fall #nature #october #tree #leaves #colors #photography #boston #halloween #instagood",1.0,1.0,0.0,0.0
1065,"Barnabas Collins mixed media portrait I did a few years ago. 🦇 🎃 
#darkshadows #barnabascollins #jonathanfrid #vampire #ghosts #gothic #horror #drawing #mixedmedia #painting #oil #illustration #art #darkart #instaart #vintage #60s #70s #october #inktober #halloween #trickortreat #throwbackthursday",1.0,1.0,0.0,0.0
1066,"Barnabas Collins🦇 🎃 
#darkshadows #barnabascollins #jonathanfrid #vampire #ghosts #gothic #horror #drawing #mixedmedia #painting #oil #illustration #art #darkart #instaart #vintage #60s #70s #october #inktober #halloween #trickortreat #throwbackthursday",1.0,1.0,0.0,0.0
1067,"Be silent in that solitude,
Which is not loneliness — for then
The spirits of the dead, who stood
In life before thee, are again
In death around thee, and their will
Shall overshadow thee; be still. 
#grave #graveyard #cemetery #foresthillscemetery #foresthills #fall #foliage #abandoned #nature #colors #october #foliage #trees #leaves #photograpy #instaart #boston #massachusetts #halloween",1.0,1.0,0.0,0.0
1068,"The breeze, the breath of God, is still,
And the mist upon the hill
Shadowy, shadowy, yet unbroken,
Is a symbol and a token.
How it hangs upon the trees,
A mystery of mysteries! 
#grave #graveyard #cemetery #foresthillscemetery #foresthills #fall #foliage #abandoned #nature #colors #october #foliage #trees #leaves #photograpy #instaart #boston #massachusetts #halloween",1.0,1.0,0.0,0.0
1069,"No, I don’t... Hope everyone has a safe Halloween & Unpleasant Dreams ☠️ 💋 .
.
.
.
.
.
.
.
.

#elvira #elviramistressofthedark #cassandrapeterson #horror #halloween #halloween2019 #trickortreat #witch #spookyseason  #horror #october #fall #boston #graveyard #graves #cemetery #trickortreat #fanart #photography #80s #80shorror",1.0,1.0,0.0,0.0
1070,"Decided not to include painting the hair because of where I had my lamp caused a glare & the camera was trying to color correct making everything look orange . . . . . .

#drawing #mixedmedia #pastel #painting #oil #oilpainting #painting #art #artinquarantine #instart #portrait #portraitpainting #artvideo",1.0,1.0,0.0,0.0
1071,"Mixed media portrait . . . . . .

#drawing #mixedmedia #pastel #painting #oil #oilpainting #painting #art #artinquarantine #instart #portrait #portraitpainting #artvideo",1.0,1.0,0.0,0.0
1072,🌻🌻,1.0,1.0,0.0,0.0
1073,🌻,1.0,1.0,0.0,0.0
1074,In the wast-land era,0.0,1.0,0.0,0.0
1075,and at least for a while we all shall live by the pirate code,0.0,1.0,0.0,0.0
1076,#feelingjustalittleblue #neversea #summer #bluelight,0.0,1.0,0.0,0.0
1077,#inkedgirls #summer #mamaia #hastag #toomuchsun #blacksea #summerisover,0.0,1.0,0.0,0.0
1078,#insta #snaps #snapshoot #inkedgirls,0.0,1.0,0.0,0.0
1079,#lostintransition #inkedgirls #sea #sun #vamaveche #hikes,0.0,1.0,0.0,0.0
1080,#inkedgirls #romanian # summer #insta #mood #sea #pic,0.0,1.0,0.0,0.0
1081,#inkedgirls #romanian # summer #insta #mood #sea #pic,0.0,1.0,0.0,0.0
1082,#bubbles #summer #inkedgirls #pool #watercolor #mood #insta,0.0,1.0,0.0,0.0
1083,#home #noir #black #mood #insta #inkedgirls #holynoir,0.0,1.0,0.0,0.0
1084,#mood #insta #party #summer #inkedgirls,0.0,1.0,0.0,0.0
1085,#london #mayfairlondon #february #mood #ınstagood,0.0,1.0,0.0,0.0
1086,#sea #summer #mamaia #bluelight,0.0,1.0,0.0,0.0
1087,#summer #inkedgirls #summer #mood #insta,0.0,1.0,0.0,0.0
1088,#caleavictoriei #bucharest #inkedgirls #summer # instamood,0.0,1.0,0.0,0.0
1089,#summer #instamood #sea #sun #inkedgirls #greenwitch,0.0,1.0,0.0,0.0
1090,#summer #insta #summervibes #instamood,0.0,1.0,0.0,0.0
1091,#stillwinter,0.0,1.0,0.0,0.0
1092,Look no further #laststopbeforehome #coffeeandtea #butmostlychocolate,0.0,1.0,0.0,0.0
1093,Practising for sunday! @surfguidealgarve #nslnopro #buzio #batata #arrifana #workhardplayhard,0.0,1.0,0.0,0.0
1094,Someone has lost his faith @surfguidealgarve #NSL #smallwavesbigfun #longboard #algarve,0.0,1.0,0.0,0.0
1095,Great minds think alike. #coincidence #samebrandsametypeandall #extremealgarveoffice,0.0,1.0,0.0,0.0
1096,Quality time #meetpiripiri #bigbang,0.0,1.0,0.0,0.0
1097,@surfguidealgarve having another hard day at work. #aftersurf #chill #lagos #meetpiripiri,0.0,1.0,0.0,0.0
1098,Mornings like these <3 with @surfguidealgarve #surfcheck  #lagos #surflife #meetpiripiri,0.0,1.0,0.0,0.0
1099,21 December.. not sure if we’re really ready to go to France/NL tomorrow. @surfguidealgarve #hotsanta #surferboy #stillsummer #drivinghomeforchristmas,0.0,1.0,0.0,0.0
1100,So I was very very cold the day I was asked for a wish list.. #warmnow #santa #merrywarmchristmas #ohyes,0.0,1.0,0.0,0.0
1101,Best Dutch tradition ever! #secondchristmasday #morefood #andfamily ❤️,0.0,1.0,0.0,0.0
1102,This dude made our morning #earlyflight #schiphol #supermario #haha,0.0,1.0,0.0,0.0
1103,We’re Onnnn #newyearsbbq #lagos #party #rum #aftersurf @surfguidealgarve,0.0,1.0,0.0,0.0
1104,Morning walk with my men. #meiapraia #lagos #meetpiripiri #papillon #papillonsofinstagram with @surfguidealgarve,0.0,1.0,0.0,0.0
1105,Morning wake up routines on rainy days.. #meetpiripiri #onesiefunsie #papillon #nosurftoday #tiesto #boom,0.0,1.0,0.0,0.0
1106,Intervalo! @surfguidealgarve #breaktime #ppt #lagos #nerds,0.0,1.0,0.0,0.0
1107,"I was a (quite) a bit sad when my original b-day plans of driving up to Sintra failed when our car broke down again this week. But upon blinking my eyes this morning, my love sang happy bday in Portuguese, showering me in hand-cut paper hearts and offering me a bag full of ‘make annemarie happy all day’ things. Think champagne, cookies, Diet Coke and an amazingly picked roxy legging! ❤️ #happybirthday #sohappy #giftpack #letsdothis",0.0,1.0,0.0,0.0
1108,Amazing dinner at Casinha do Petisco! Perfect ending to a perfect birthday day #casinhadopetisco #bdaydinner #thankseveryone #oldnow,0.0,1.0,0.0,0.0
1109,Last beach walk of our little holiday this morning. ❤️ @surfguidealgarve #ericeira #papillon vs #birds #holidaytime #homebound,0.0,1.0,0.0,0.0
1110,"At least when your backpack and wallet go MIA, you get to buy a new backpack and wallet!!! Thanks @lagossurfcenter super stoked with these! #newthings #allwayslookonthebrightsideoflife #burton #dakine",0.0,1.0,0.0,0.0
1111,"What, me? Distracting you? Dude I was trying to help you out! #accordingtohim #meetpiripiri #sundayworkday #papillon #dogsofinstagram",0.0,1.0,0.0,0.0
1112,When your room mates start leaving their porn everywhere around the house @surfguidealgarve @timswann_1 #pornlife #livingwithmen,0.0,1.0,0.0,0.0
1113,Can’t be sunny every day #lagosportugal #meetpiripiri #rainyday #waitingforsummer #dogsofinstagram,0.0,1.0,0.0,0.0
1114,"Yessssss shorts weather is back! For 1 day. Day out with @surfguidealgarve. No waves for me but plenty rays (and furry hugs).
#summeriscoming #bronzing in the #algarve with our #papillon (well sort off)",0.0,1.0,0.0,0.0
1115,When you just trying chill under your human’s chair and someone decides to clean... #chillthefuckout #papillon #dogvsvacuum,0.0,1.0,0.0,0.0
1116,When you have to entertain your humans on three long walks in a row. #knockout #papillon #sleepysunday #sofluffy,0.0,1.0,0.0,0.0
1117,"Summertime, and the livin’ is easy... #summerishere and enjoying it to the max with @surfguidealgarve #letthesunshine #lollipop #nodog",0.0,1.0,0.0,0.0
1118,"He loves me, he loves me not, he loves me a lot. #papillon #meetpiripiri #dailydoseofhappiness #kisses",0.0,1.0,0.0,0.0
1119,Piri’s last day as a real man. Show him your love 😂 #cutback #skills #byebyeballs,0.0,1.0,0.0,0.0
1120,"What a week! My dear friend had a baby, a long time friend came to visit, found a new house with amazing garden with my boyfriend and on top of it all my family was here for a week of love and laughter! Now preparing for the arival of another long time friend. Can’t wait! #friendshipgoals #familygoals #prettybaby #prettyhouse #livingabroad #somuchlove",0.0,1.0,0.0,0.0
1121,Amazing week with these lovelies! Thnx 😍 @josinecastelein @joeriborst_ @surfguidealgarve #friendshipgoals #huphollandhup #byebyenow,0.0,1.0,0.0,0.0
1122,Just gonna leave this here. #greattraining #dontfeedfromthetable #oops #dogsofinstagram,0.0,1.0,0.0,0.0
1123,BFF #foreverfriends #kissesandhugs #pirilovesfluffy #fluffyisokwithit,0.0,1.0,0.0,0.0
