,caption,I-E,S-N,T-F,J-P
1090,balloons,1,0,0,0
1091,tram stop,1,0,0,0
1092,lego spiderman,1,0,0,0
1093,this never doesnt feel like home,1,0,0,0
1094,morecambe with o levels,1,0,0,0
1095,fine fare,1,0,0,0
1096,west coast best coast,1,0,0,0
1097,mini golf,1,0,0,0
1098,wedding,1,0,0,0
1099,distant castle,1,0,0,0
1101,darwin stairs,1,0,0,0
1102,face in the woods,1,0,0,0
1103,im not convinced by this branding strategy,1,0,0,0
1104,strandkrbe,1,0,0,0
1105,cycled across the island to see the lighthouse the lighthouse is closed,1,0,0,0
1106,crazy golf is legit crazy,1,0,0,0
1107,huge,1,0,0,0
1108,bbc,1,0,0,0
1110,relax,1,0,0,0
1111,this tree,1,0,0,0
1112,the guardian of forty acres road,1,0,0,0
1113,abandoned doll,1,0,0,0
1114,scifi time sfw8,1,0,0,0
1115,singalong fun sfw8 buffy,1,0,0,0
1116,the cybers sfw8,1,0,0,0
1117,experimental sonic machines sfw8,1,0,0,0
1118,smash sfw8,1,0,0,0
1119,mediaeval knight by shaun williamson,1,0,0,0
1121,that london,1,0,0,0
1122,marine court,1,0,0,0
1123,holiday,1,0,0,0
1124,metropolis apocalypse,1,0,0,0
1125,beach huts,1,0,0,0
1126,save the bees,1,0,0,0
1127,spiral,1,0,0,0
1129,battle station,1,0,0,0
1130,this is a strong and stable plan,1,0,0,0
1131,containment zone,1,0,0,0
1132,the maze,1,0,0,0
1133,abigail has found her new enemy,1,0,0,0
1134,closing down,1,0,0,0
1135,no hate,1,0,0,0
1136,one last summer,1,0,0,0
1137,bones,1,0,0,0
1138,open your eyes,1,0,0,0
1139,breakfast,1,0,0,0
1140,dunes,1,0,0,0
1141,historical,1,0,0,0
1142,kerstin is running with staff students and other alumni of manchester university in todays great manchester run purplewave,1,0,0,0
1143,just like that,0,0,0,0
1144,bravingthesnow torontowinters canada let it snow,0,0,0,0
1145,vineyard toronto orangelife castingcall,0,0,0,0
1146,home team ggmu,0,0,0,0
1147,weekend sabir torontolife,0,0,0,0
1148,sunnyday timhortons torontolife,0,0,0,0
1149,anniversaryspecial firkinonbloor beerlove wheatbeer shopping fridayeve torontolife,0,0,0,0
1150,when spring is started but you live in toronto sundayevening torontospring torontolife,0,0,0,0
1151,rayban guess,0,0,0,0
1152,toronto winters,0,0,0,0
1153,snowing soccerday fatherandson sabir toronto neverendingwinters,0,0,0,0
1154,noir meridenimkijacket blackwhite denimjacket saltandpepper,0,0,0,0
1155,sunkissed afterlongwinters rayban originalwayfarer nikeairforce1 lakeside diaperbag sunnysunday gap babygap,0,0,0,0
1156,torontosummers picnic simeonpark ck calvinkleinpride pridecolors loveforlove saltnpepper,0,0,0,0
1157,workmode traveling houstonmodel stansmith levis512 bananarepublic raybanpolarized sunnyoutside,0,0,0,0
1158,cheetah bhi peeta hai latepost birthdayspecial cheetahbeer tangerineasiancuisine loveforhakkafood torontofood orangeisthenewblack weekendvibes,0,0,0,0
1159,self love no shame shoppingformom niagarafalls ootd uniqlo docmartens penguinstyle levis512 newsboycap,0,0,0,0
1160,our thanksgiving weekend bluemountains goprohero7black familygoals momdad fallwinter fallcolors goprophotography roadtrip canadatravel,0,0,0,0
1161,picoftheday photooftheday loveforparka parka frankandoak mustardjacket ootd jeepcherokee fallweather torontolife canada,0,0,0,0
1162,goprohero7black underwatershots firstattempt nautica inhousepool itscoldoutsidewarminside hotpool inhousejacuzzi swimmingpoolshot swimmingphotography,0,0,0,0
1163,lowerantelopecanyon pagearizona notablogger goprohero7black goprolife goprophotography goproadventure tripofalifetime triptoremember mustvisitplaces bucketlistcheck kenstours wanderlust gopromoment,0,0,0,0
1164,welcoming the season with all smiles fatherandson torontowinter torontolife truenorth notablogger winterboots blundstone gustisnowsuit polobeanie frankandoak geoxboots snowishere snowseason torontosnow firstsnowoftheyear,0,0,0,0
1165,to appreciate the beauty of a snowflake it is necessary to stand out in the cold zoom in on the black sleeve for snowflakes torontowinter neverendingwinter toocold hellyhansen,0,0,0,0
1166,christmas came early ctchristmas christmas christmasmood holidayseason christmasdecor christmasdecorations christmasiscoming mensstyle ootd ootdfashion torontoinsta torontochristmas christmaslights ctemployee banarepublic bananarepublicmens uniqlo docmartens classicboots ckjeans calvinkleinjeans notablogger,0,0,0,0
1167,throwback vegas stupidiotic vegasstrip dayinvegas wanderlust notablogger vacationmode blue boyinblue ootd nikeairforce1 levis511 adidas merawalablue rayban raybanwayfarer,0,0,0,0
1168,throwback bestfriends bestdays missyou 3idiots,0,0,0,0
1169,blue bluemountains maninblue blueonblue fallcolors fallwinter ontariofall ootd blundstoneca bluemountainvillage tommyhilfiger levis511 wanderlust notablogger,0,0,0,0
1170,majorthrowback thosewerethedays 2008 delhiwinters youngboy,0,0,0,0
1171,shopping for new year 2020 amazing sunglasses from michael kors mk michaelkors michaelkorssunglasses toronto winterstyle notablogger tommyhilfiger tommyhilfigerjacket frankandoak,0,0,0,0
1172,when you wake up to this beautiful view torontowinter snowing shotoniphone11pro shotoniphone winterphotography,0,0,0,0
1173,aging effect finally got glasses workmode travellingforwork workingwhiletraveling leadership leadershipdevelopment london ontario bonlook mybonlook,0,0,0,0
1174,saltnpepperhair workmode ck calvinklein ckjeans calvinkleinjeans mybonlook workingfromhome notablogger greyhair greyhairdontcare,0,0,0,0
1175,nhl edmontonoilers rogersplace letsgooilers icehockeygame icehockey travelperks,0,0,0,0
1176,mrmikesca antlerale onehornybeer,0,0,0,0
1177,3stripesstyle adidasoriginals becoming a creator with,0,0,0,0
1178,life starts all over again when it gets crisp in fall f scott fitzgerald ootd blundstones poloralphlauren downjacket polodown eddiebauer eddiebauerfirstascent notablogger trailhiking naturelover,0,0,0,0
1179,to the most inspiring wife and to an amazing mother happy valentines day i love you,0,0,0,0
1180,each day i thank my lucky stars for you luckyme lovemylife trailwalk traillover springiscoming torontolife neverendingwinter,0,0,0,0
1181,or perhaps i did,1,1,0,0
1182,after the last of the hula noho and oli and the e iho ana whichunlike where it appears in our usual group protocolsi situate at the end as i love its explicitly political and prophetic kahea i turned back west and saw this the air so clear and still you cant tell which is which this photo is actually upside down hulihia,1,1,0,0
1183,kholo i ka lani,1,1,0,0
1184,obtaining coffee hoilona indigenous peoples day morning qkc kahului,1,1,0,0
1185,hoilona haleakal a bird appeared in the middle of the frame just as i took the picture i didnt even see it until afterwards when i looked at it on my iphone and noticed the tiny sharp black scar in the center of the image,1,1,0,0
1186,o ke kpala la i waolani holding space in pule olu mele and hula here at half past 7 this morning reminder to kiai on maui sunday is l 100 and to mark it the lhui is meeting at 5 pm on the maui campus with aha mauna protocols at sundown 530,1,1,0,0
1187,o ka iliili l ko waolani a presaging of stones singing by the sea at kaup sometime this saturday,1,1,0,0
1188,e ala e ka l i ka hikina singing the day awakeand holding space for kiai everywhereon this rather breezy sunrise at the pond,1,1,0,0
1189,keanae peninsula one tree two perspectives,1,1,0,0
1190,stopping by the roadside along the way to nahiku this morning,1,1,0,0
1191,yeah im afraid it really is like that right now,1,1,0,0
1192,earlier somewhere in far kahikinui looking down towards keoneoio bay and the lava fields leaching onto the ocean and while chanting the knehoalani as the sun set behind kahoolawe in the distance and this was before the gathered clouds exploded in crimson which i almost missed as i was going around curves and hairpin turns in ulupalakua paying attention to the narrow roadway mostly,1,1,0,0
1193,after the hoike at nahiku hawaiian church i headed off towards hana intending to drive through the kaupo side to get back to the valley stopped off at hana for a bit to check out their festivals of aloha which was taking place this weekend parked near my favorite promontory overlooking hana bay walked over to the edge of the cliff to take in the view there were three local boys there pensively looking out towards the ocean and approaching rain squall about the age of the boy who died earlier last week after looking quietly out a bit i turned and said to them hey guys so sorry to hear about jre jredyn kaina was a high school freshman who succumbed on tuesday to injuries from a serious crash in his atv the weekend before one of them said yeah uncle so sad and after a pause how you heard about it uncle seeing as i clearly wasnt from hana i related to them how i was part of the officiating crew at the mil girls volleyball tournament semifinal on thursday evening at seabury hall between their hana high school girls varsity team versus molokai and that onlookers had posters of jre emblazoned with play for jre tyrali and other such sentiments and that after the game which hana won instead of celebratory cheers the girlsfrom both teamsburst out in tears crying and sobbing in long tight hugs with family and friends someones death is always a sad thing but when it happens to ones teenage peerand a beloved aunty or uncles son or siblingis particularly hard to bear it was evident at erdman gym that evening applying a thick veneer of tragedy to what should have been an upbeat competitive scene i told the boys how it was such a strange and painful flashback for me shared with them how in 2014 the year my hanai son pono was a senior in high school the week before his kamehameha schools varsity boys volleyball team was to play in the season tournament a player from hana hs senior isaiah puakima died when his car went over a guardrail on hana highway plunging hundreds of feet down to the ocean the boys nodded sadly saying they remembered what happened with isaiah as well after a little while i told them i sho,1,1,0,0
1194,eia na pulapula a oukou o haleakal daybreak now,1,1,0,0
1195,early morning on the lahaina side of the world summers long past my brothers and i would surf that break there,1,1,0,0
1196,kau ka hk hookahi hele i ke ala loa,1,1,0,0
1197,had blown my p ohe 4 times for the 4 cardinal directions shortly heard some soft hooting turned to my right to see the hoa welo like approaching,1,1,0,0
1198,and the moment is blessed with a light falling ua the tagalog and visayan word for which is not incidentally ulan,1,1,0,0
1199,a hui hou kou hoa,1,1,0,0
1200,and the dusk sky gradient a ka l kau was particularly subtle this evening,1,1,0,0
1201,na amakua mai ka l hiki,1,1,0,0
1202,a ka l kau,1,1,0,0
1203,cool sky gradient this evening above iao valley,1,1,0,0
1204,knehoalani e knehoalani e aloha kaua,1,1,0,0
1205,hmm theres a spot along this ragged curve of seacliff where an incoming wave hits it and then its energy radiates back out at an anglestill in the form of a waveand meets the next wave in the set at an acute angle where the lines meet an extraordinary pyramid forms precipitously rising to a vertex much higher than a regular waves peak crest its shocking to see especially the first time one sees it so of course i have an idea for an image at this same time of day but it requires some riskof going down to the level of those rocks but at a place secure enough where one cant be swept out by the largest wave of the set im not sure a mere iphone camera can capture what my minds eye is seeing but i can try will be monitoring the surf reports for the next couple of weeks or so as this photographic attempt will require a substantial swell must also take note of the tides as the highest tide will surely preclude this attempt may have to bring a rope as well to tether myself to the cliff just in case my chanting wasnt loud enough to be heard by the relevant gods,1,1,0,0
1206,the sun is always a powerful participant at noon aha,1,1,0,0
1207,cloudscape above kahului before sunset aha on the uh maui campus,1,1,0,0
1208,above wailuku just now after evening aha with only 8 of us but the mana and aloha generated was like that from 80 or 800 kanaka he aha l he kkulu he kanaka,1,1,0,0
1209,as dusk deepens a column of rain falls straight down onto the windless ocean,1,1,0,0
1210,sunrise now and ive forgottenthere is no longer a sunday morning maui news paper what a barbaric state of affairs,1,1,0,0
1211,what this shows is the sun rising beyond haleakala volcano behind me the shadow of its peak still darkening the slopes of mauna kahalawai above wailuku right there but the leading edge of sunrise already lighting up the peaks above iao valley slightly deeper in the background i was in the middle of pouring some brown sugar into my coffee at the kehalani starbucks when i had to scurry outside to catch the striking scene,1,1,0,0
1212,late afternoon somewhere along the northeast coast in haikupauwela,1,1,0,0
1213,after this evenings aha at the uh maui campus more cool power lines tita k they look like music staffs all thats missing are perched birds standing in as quarter notes for the revolutionary lhui song ku haaheo same mountains as early morning photo yesterday mauna kahalawai,1,1,0,0
1214,the pond was as of glass early this morning shortly before sunrise,1,1,0,0
1215,the seasons approaching demiurge bade me look but obliquely i initially had no idea what she was talking about but she persisted in that nearsoundless undulating huma waveform that interpenetrates everything like laminar flow or fractalsthat makes this place capture me so so i took an image i had just taken and turned it ninety degrees looking at it as if i were lain down on my side aground the world is full of the banal and the beautifuland often enough these elements of the world are both at once the voice in my head signifies that i am either a really good listener or am rather quickly devolving into the lunacy of my nether years chuckle she has a way of conveying to me what is obvious in sublime fashion but also getting me to see the subtle nature of things in language so pedestrian as to be instantly missed so i ask of you dear interlocutor lie down on your side awhile go askance and as the hoa pili have been saying of late hulihia lonoikamakahiki,1,1,0,0
1216,moon setting over the west maui mountains a couple of days ago from kanaha pond for sisterinlaw mimi whose lola passed away yesterday like our satellite shes no longer here on earth but still around nevertheless circling in memory distance aloha,1,1,0,0
1217,rather windy this afternoon heading back upcountry along omaopio rd i see this brushfire springing up,1,1,0,0
1218,finding sunset on the other side of the world right now lahaina chuckle to hold space with the snowedin kiai up the mauna right now well snowing on the summit but its reportedly quite cold at puuhonua o puuhuluhulu lonoikamakahiki,1,1,0,0
1219,before noon aha,1,1,0,0
1220,after noon aha,1,1,0,0
1221,after this evenings aha i looked up to see this scimitar of cloud parsing the olekkahi moons passage on the upper right quadrant of the dusk sky and wondered yet again to myself how it feels to our hoaloha and kpuna up at the mauna at exactly this point in time lonoikamakahiki,1,1,0,0
1222,my beloved hoaloha tita kalele was at evening aha our collective voices rang clear and sonorous up into the poliahu skies lovely to see keoli too tita,1,1,0,0
1223,no one else at the piko of the uhmc campus for noon aha on this rainy and overcast day but theres absolutely no reason why i cant do the pule oli and hula all by myself is there e,1,1,0,0
1224,hoailona after evening aha the puddle still here,1,1,0,0
1225,like no other thing they draw me in,1,1,0,0
1226,beach battered by northerly surf sand clinging to fallen gravestones bits of broken green glass being smoothed to sheen and eventually nothingness sitting here thinking of you one day after your last of 50 friend ive never met yet nevertheless am pilina tobound by a lifetimes love of books and a strangely parallel revolutionary history i am thinking of you wintergreen coconut trees in the pale sin of sun lonely in the vastness of blue but symbols nevertheless of tenacity hidden compassion elemental belonging i thou we,1,1,0,0
1227,l 150 after evening aha mahina mauna the sun setting behind me,1,1,0,0
1228,its quite unusual to see it like that especially at this time of year kumu said lonos trying to punk us chuckle,1,1,0,0
1229,dusk gradients earlier the neighbors helpfully turned on their christmas lights,1,1,0,0
1230,after noon aha just sitting here enjoying the smell of freshcut lawn grass and the sensation of that piercing eggshellblue sky lonoikamakahiki,1,1,0,0
1231,after evening aha o wahi mai e lono e mahalo for your manao on this powerful pule kumu it has startling depths,1,1,0,0
1232,unusual streaming cloud above wailuku and iao church at the moment,1,1,0,0
1233,on the way to noon aha i saw a copy of the latest spring 2020 issue of hoala the uh maui college extended learning catalog and saw that dustin palos an ethnobotanist and one of our kiai hoaloha is on the cover,1,1,0,0
1234,at kaahumanu church this morning was given a very special christmas present by the kekauohaschulz ohana i see the handiwork here of all the kidsemalani noweo keoli and of course kameaaloha how could they have known i had been looking for something to signal my car as a maunakea kiai im not exactly a hae hawaiiwaving kanaka nor am i into emblazoning my bumpers with stickers or prone to writing mauna slogans on my windows now i have the perfect thingan ornament to dangle from the rearview mirror scrawled on it in the infinite faith of keiki and the transparent truth of makua aloha aina,1,1,0,0
