,caption,I-E,S-N,T-F,J-P
1393,a chop chop eat and go experience go in order food served immediately eat and leave it was not that bad as i thought but you mustnt take too long to decide on what you want i think it helps that i can speak cantonese the scrambled eggs here are really good but the rest were just pretty average breakfast done and now its time for a magical day ahead,0,1,0,0
1394,to infinity and beyond buzzlightyear toystory hkdisneyland,0,1,0,0
1395,30 songs 25 hours of non stop singing and dancing multiple costume changes the one and only namie amuro the highlight of my hk trip attending my first and last namie amuro concert its really a dream come true watching her perform right in front of my eyes it was a bittersweet moment to bade farewell to her as this is the last time we will be seeing her on stage thank you for 25 years of music and it will stay with us forever 310318 an unforgettable night that i will always remember namieamuro finally finallyphoto,0,1,0,0
1396,exploring another side of hong kong besides the usual eating and shopping the trail wasnt that tough but you have to definitely watch your steps i think the usual clumsy me did a great job love the cool breeze and the view from the top dragonsback hongkong kongsiblingstravel,0,1,0,0
1397,throwback to last weeks happy encounter with woody and the green army men can you see the minifig on my shoulder woody was amused to see his minime toystory hkdisneyland woody happiestplaceonearth,0,1,0,0
1398,sharing is caring discovered this hidden gem at fortune centre mentaiko torched salmon whats not to like affordablejapanesefood,0,1,0,0
1399,my room just got smarter with the google home mini so much fun exploring the functions i can now wake up to random songs from my spotify playlist im quite impressed with the sound quality from such a small speaker googlehomemini google smartspeaker gadget workingatstarhub,0,1,0,0
1400,kongsiblings,0,1,0,0
1401,happy star wars day just sharing a sweet moment with chewie starwars maythe4thbewithyou chewbacca chewie,0,1,0,0
1402,fried chicken wings beer good company celebration,0,1,0,0
1403,exactly one year ago i was at my heaviest weighing at 80kg when i couldnt fit into my pants i knew i had to do something about it one year later with proper diet and exercise im happy to say that i shed the excess 10kg this is still not my target but it will only get better iwillshowyou,0,1,0,0
1404,this is so good that it deserves its own post maoshangwang durian,0,1,0,0
1405,its a joyous day today wishing you 2 a lifetime of happiness happyfamily,0,1,0,0
1406,heres what we baked today 1 hokkaido cupcakes 2 mini cheesecakes 3 chocolate macarons 1 and 2 were successful and easy to follow macarons failed because it cracked its just too much work and effort for this small little dessert if only baking was this easy with all ingredients prepared and measured for you just pour and mix and voila,0,1,0,0
1407,mixed feelings receiving this today because this is the final release from i would have bought all 5 versions of this farewell concert if money wasnt an issue bought the osaka version too because it was the show i balloted for multiple times in the lottery and yet didnt win any tickets counting down to 169 a sad day for all namie fans namieamuro finally allfor916 endofanera,0,1,0,0
1408,hallyupopfest2018 day 2 was such a blast so happy to hear all the songs that i like the highlight for me was soyous singing sistars songs kpop aoa exid soyou sistar wannaone,0,1,0,0
1409,im burping durian,0,1,0,0
1410,saying goodbye to 8 days the magazine i grew up with i used to buy it every week without fail during my secondary school days and it was my source of entertainment holding this final issue in my hands brings back the memories of buying it from magazine kiosk and carefully flipping the pages to prevent any crease its goodbye for now but im looking forward to the new digital transformation endofanera 8daysmagazine 8dayseveryweek,0,1,0,0
1411,still on this journey of finding myself selfdiscover,0,1,0,0
1412,alternate view of osaka castle without all the crowd if only theres some blooming sakura osaka osakacastle shotoniphone,0,1,0,0
1413,took a day trip to himeji to visit this unesco world heritage castle and im in awe with this white beauty you really feel like going back in time looking at the stone walls and wooden pillar and structure himeji himejicastle shotoniphone,0,1,0,0
1414,one can never get enough of green tea in kyoto ordered this parfait and its oh my goodness with each spoon tsujirimatcha,0,1,0,0
1415,can i go back to magical howgarts and sip my butterbeer all over again harrypotter universalstudiosjapan butterbeer shotoniphone,0,1,0,0
1416,mapleleaves autumn japan,0,1,0,0
1417,today marks the end of our ns journey from nsf to ord to rod we have been through all the good and shitty times together will definitely miss talking about all the funny stories we shared with these group of friends take care everyone and see you all outside of camp for other joyous occasions for now its mr lo goodbyeippt,0,1,0,0
1418,all you need is shotoniphone iphonephotography,0,1,0,0
1419,gathering and catch up before 2018 ends,0,1,0,0
1420,throwback to the old good days of the ipod i miss the excitement of counting down to the release of an album by my favourite artist rushing down to the cd shop on day 1 ripping the tracks and transferring them to my mp3 player sure it was a hassle but i enjoyed the whole process with the convenience of streaming music these days all we need to do is tap and download somehow the feeling is different and i cant feel the joy of holding a physical cd in my hands only90skidswillremember ipod mp3player iphonexsmax iphonecase,0,1,0,0
1421,since everyone is doing it so why not 10yearchallenge,0,1,0,0
1424,with the 2 youngest members in the family,0,1,0,0
1425,a yearly routine of spending this day with family,0,1,0,0
1426,the jewel that everyone is talking about this week jewelthroughmyeyes hereatjewel changiairport singapore waterfall jewelchangiairport,0,1,0,0
1427,its dday the remaining avengers are gonna take thanos down and restore peace avengersendgame avengers captainamerica ironman thor blackwidow theincrediblehulk warmachine lego everythingisawesome,0,1,0,0
1428,back again to see the jewel at night thought i could try my luck queuing for shake shack queue was so long that it made me tired just by looking at it till next time jewelchangiairport changiairport jewelthroughmyeyes singapore waterfall ricoh ricohgriii grsnap,0,1,0,0
1429,no elaborate stage multiple outfit changes and fancy dance moves just a guitar and soothing voice was what ed sheeran needed to keep us all captivated this is by far the best sounding concert in national stadium edsheeran edsheeransingapore dividedtour legohouse ateam loveyourself thinkingoutloud photograph perfect shapeofyou concert,0,1,0,0
1430,celebrating her day in advance,0,1,0,0
1431,got my shake shack fix really love the cheese in the portobello mushroom super shiok and its so much better than the one i had in seoul pandan shake was good too but abit jelak towards the end can skip the cheese fries total damage 28 time taken 1 hour queue to order my food 30mins wait for food to arrive shakeshack shackshackburger shakeshacksg shakeshacksoshiok,0,1,0,0
1432,this is the slope where popo used to let go of the pram with me sitting in it and my sister and her will chase me from behind its a story she always repeat and i never get bored listening to it how i wish i can hear her say it again took me so long to revisit this place and took the route we used to take to the wet market and toa payoh central thinking about you and all the happy memories we shared,0,1,0,0
1433,a plate of meat roasted to perfection is the apt term to describe how delicious it is its so good that this is my 2nd visit for this week and im craving for more roasted delights sin cuisine blk 531 ang mo kio ave 10 happy hawkers singapore 560531 operating hours monday to sunday 11am 7pm,0,1,0,0
1434,happy birthday ah bu a happy day well spent with eating and shopping,0,1,0,0
1435,happy fathers day,0,1,0,0
1436,my favourite toy story characters accompanying me at work saw toy story 4 and enjoyed every single moment of it funny heart warming and living up to the expectation of the toy story franchise got a little tearyeyed at the end of the movie as i think this is really goodbye to the toys please watch it in the cinema you can get this cute little green men cup from disney pixar toystory toystory4 woody buzzlightyear littlegreenman,0,1,0,0
1437,new kicks adidas loveunites pride,0,1,0,0
1438,another joyous family affair happy marriage jun liong and samantha,0,1,0,0
1439,pokmon parade pokemon pikachu eevee mimikyu,0,1,0,0
1440,love the fiery taste in this plate of fried rice chefalonzofriedrice dgoodcafe,0,1,0,0
1441,happy 54th birthday my lovely country oursingapore ndp2019 proudtobeasingaporean,0,1,0,0
1442,happy sunday family,0,1,0,0
1443,i think i will get weird stares if i use this in public but hey this brought me so much joy back in the day walkman cassette cassettetapes music,0,1,0,0
1444,today marks the last day of my 6th year journey at the green telco gonna miss working with these group of people thank you for all the farewell lunches and gift take care everyone and i will always be rooting for starhub hellochange,0,1,0,0
1445,spent close to 3 hours exploring this beautiful museum,0,1,0,0
1446,a day trip to visit canterbury cathedral a world heritage site and one of the oldest christian structures in england totally in awe with all the details in this historical site special thanks to aunt audrey and uncle bruce for showing me around today,0,1,0,0
1447,an hour at borough market too little time too little stomach space to try all the delicious food london boroughmarket,0,1,0,0
1448,tourist shot for the day such a beautiful view walking along tower bridge london towerbridge,0,1,0,0
1449,heading to hogwarts and not coming back to muggle world wbtourlondon london harrypotter platform9,0,1,0,0
1450,super cold and windy but it was a great stroll admiring these rocks london stonehenge unescoworldheritage,0,1,0,0
1451,bonjour paris arcdetriomphe,0,1,0,0
1452,feeling like a kid all over again with my fav donald duck disneyland is indeed the happiest place on earth paris donaldduck disneyland,0,1,0,0
1453,a trip to paris wont be complete without going to the lourve musuem and seeing mona lisa paris louvremuseum monalisa leonardodavinci thelastsupper,0,1,0,0
1454,the beautiful eiffel tower day and night throwback paris eiffeltower dazzlingeiffel,0,1,0,0
1455,its time to say goodbye to 2019 2019 has been kind to me im happy with how the year went by and im looking forward to start the new year with new goals and challenges 2019bestnine,0,1,0,0
1456,day 1 of cny2020,0,1,0,0
1457,family also clearing the cobwebs on my ig profile,0,1,0,0
1458,sunday morning bake texas chicken honey butter biscuit found this easy recipe online and it turned out well,0,1,0,0
1459,flowers fujifilm fujifilmxf10,0,1,0,0
1460,an an an tottemo daisuki doraemon my favourite blue cat since childhood doraemon,0,1,0,0
1461,always a great catch up with my army buddies,0,1,0,0
