,caption,I-E,S-N,T-F,J-P
2478,herd of goats on the way of the patriarchs israel,1,1,0,0
2479,mountprecipice nazareth galilee israel,1,1,0,0
2480,6 1 23 4 israel galilee zippori sepphoris,1,1,0,0
2481,view of the sea of galilee from golanheights israel sunrise,1,1,0,0
2482,mountazazel israel,1,1,0,0
2483,my last day gyodae,1,1,0,0
2484,back to my job,1,1,0,0
2488,rest in peace my beloved puppy 20201009,1,1,0,0
2489,yeelin elaine tseng 20201106 my dearest friend and the most beloved sister in ttgu rest in peace in heaven with eternal joy in the presence of our heavenly father god and our saviour and messiah yeshua miss you so much,1,1,0,0
2490,4500,1,1,0,0
2493,its just as usual,1,1,0,0
2494,molight test notmine notmyhome noteventouched,1,1,0,0
2495,such a beautiful day painted by waterlogue,1,1,0,0
2503,2 3,1,1,0,0
2506,galilee,1,1,0,0
2509,tabgha,1,1,0,0
2514,meashearim,1,1,0,0
2516,telaviv mediterraneansea,1,1,0,0
2517,a little princess,1,1,0,0
2519,sky clouds,1,1,0,0
2525,2010 7 2012,1,1,0,0
2528,uniroyalrainsport3 uniroyal uniroyaltyre saabwheels hondacivic prezvame,1,0,0,0
2529,femmefatale simpsonstappedout,1,0,0,0
2530,salem drinkingcat,1,0,0,0
2531,saab saab93 noaccidents safetyfirst nicekm,1,0,0,0
2532,predsalen sa mi to podarilo simpsonstappedout,1,0,0,0
2533,mercedes mercedesbenz limousine,1,0,0,0
2534,praga pragav3s tatra scania in kosicecity,1,0,0,0
2535,branisko veln slovakia doprava tunel,1,0,0,0
2536,spiscastle kuchyna,1,0,0,0
2537,landrover defender rescuecar hzs horskazachrannasluzba slovakia,1,0,0,0
2538,gatewear cassovia kosicecity,1,0,0,0
2539,taggedcat srz slovenskyrybarskyzvaz,1,0,0,0
2540,run fire kuchya hor,1,0,0,0
2541,misspupa pupavolumelipstik pupa auparkkosice,1,0,0,0
2542,kestokujemevonku jemijednokokomaprisebe airmax gambrinus heteg,1,0,0,0
2543,dali sme novepoistky,1,0,0,0
2544,supersad sad bra tescokoice,1,0,0,0
2545,sandbox sand koicecitypark,1,0,0,0
2546,nebeadudy pivoadudy brownandblondegirls gambrinus canasta dreammoments,1,0,0,0
2547,meglepi mackavovreci burzastarozitnosti,1,0,0,0
2548,oldphone burzastarozitnosti,1,0,0,0
2549,sl63amg amggt mercedesamg amgslovakia,1,0,0,0
2550,naj,1,0,0,0
2551,koice,1,0,0,0
2552,wine saintclair rubyport tawnyport tokaj tokaywine,1,0,0,0
2553,dovolenka hajduszoboszlo stany kociky stratilsomdolnuprotezu aj stratilsomdiea,1,0,0,0
2554,aquapalace hajdszoboszl poolsurfing surfing nemehlo,1,0,0,0
2555,chillimushroomsoup,1,0,0,0
2556,arany dreherbeer pilsner,1,0,0,0
2557,dreherclassic draftbeer csapoltsrk,1,0,0,0
2558,partyhard kofola bistrokoridor pijememakenazdravie padlasomnahlavu,1,0,0,0
2559,69slam kamaratcasopis dovolenka,1,0,0,0
2560,ke a susedasleduje catwatching,1,0,0,0
2561,sadjankakrala,1,0,0,0
2562,aj chlapci si v auparkbratislava vedia urobi radoszoivota opinel8 opinelno8 marquedpose,1,0,0,0
2563,fordtaunusxl fordoldschool,1,0,0,0
2564,hondacivic honda civic8gen carwahs koice,1,0,0,0
2565,run carpfishing kaprarina fishing carpclub hunting,1,0,0,0
2566,fishing chap chytapust kapor lie carp tench run ziadnychladnickar,1,0,0,0
2567,teashop avionbratislava roboplace,1,0,0,0
2568,ikea strandmon strandmonchair roboplace lebo nemohol sadn na horn kresl,1,0,0,0
2569,trainbridge trainmovie,1,0,0,0
2570,melroserestaurant bratislavafood parmesan zase roboplace nevedel si vybrat veganfish,1,0,0,0
2571,mercekcafe morningcoffee rano vstane a pod bytom toto,1,0,0,0
2572,ikeacookies roboplace lobo nechceli mu da,1,0,0,0
2573,bassethound dpmk roboplace,1,0,0,0
2574,malapraha kolotoc pri spomienke na detstvo roboplace,1,0,0,0
2575,nokia3310 newnokia3310 roboplace lebo ju chce,1,0,0,0
2576,ke a stokujemevonkuzdrvensvetci kozelbeer popkamusicpub,1,0,0,0
2577,miskolccity,1,0,0,0
2578,a som vo waze wazeelite wazeeliteusers top 1 v krajine smileanddrive hondacivicfn2 mitsubishigrandis saab93,1,0,0,0
2579,perunshop,1,0,0,0
2580,chopin,1,0,0,0
2581,chivas chivasregal,1,0,0,0
2582,coffiecup roboplace lebo kva bola studen a bezkeksika,1,0,0,0
2583,sushi wassabi koice bamboosushi,1,0,0,0
2584,kaveanylife keaprcabav koiceslovakia,1,0,0,0
2585,yamaha yamahamg20xu mixingconsole kosicecity spevbezhranic somdjnosbohom tosmedopadli,1,0,0,0
2586,dobracajovna kosicecity,1,0,0,0
2587,ke pouva kombinaky a m viacsilyakorozumu,1,0,0,0
2588,bigtastybacon bigmac mcnugets mcdonald,1,0,0,0
2589,ke m maka catwatching zadn labkyhore,1,0,0,0
2590,caf badday takeitkoice koice,1,0,0,0
2591,popkapub kozelbeer,1,0,0,0
2592,alamaison restaurant kosicecity krkovicka,1,0,0,0
2593,historictoy oldcars miskolccity,1,0,0,0
2594,ke zombieapocalypse iscomming ale akal som lepie aut nie citroenberlingo,1,0,0,0
2595,coffelover kitchendesign roboplace lebo nem rd kvu,1,0,0,0
2596,borovika a slivovica ufnek vemi lahodnalkohol,1,0,0,0
2597,perfecthome myfamily homesweethome,1,0,0,0
2598,lovek si d zabali kebab a dostane takto balenie,1,0,0,0
2599,unicumzwack unicumliqueur firsttaste medicine gygynvnylikr,1,0,0,0
2600,redcross firstaider firstaid plsstayalive cervenykriz firstaidcertified civilnobrana kosicestaremesto,1,0,0,0
2601,redcross janskehoplaketa plaketa knazovickeho blooddonors slovenskycervenykriz,1,0,0,0
2602,knazovickehomedaila redcross blooddonor slovenskycervenykriz roboplace,1,0,0,0
2603,chcesvidietmacku lebo roboplace,1,0,0,0
2604,urobm si vianoce sebaklam zatmeniemysle vsetcisizasluzimerannysexapalacinky bestbooks martinus roboplace lebo sa mu nebudem venova ani ja ani robovainga,1,0,0,0
2605,milujem vianoce losos salmonandbeer millergenuinedraft rohlikpomuze ke roboplace,1,0,0,0
2606,chess woodchess roboplace kli environmental,1,0,0,0
2607,pota koice postakkosice,1,0,0,0
2608,15 veiakov na jednom mieste lindex roboplace fittingroom,1,0,0,0
2609,nasielsomeuro o si za kpim ke u roboplace tak mu kpim alcatel,1,0,0,0
2610,drugstest,1,0,0,0
2611,medicalfaculty koice lekarskafakulta upjskosice roboplace,1,0,0,0
2612,coffeegrinder wintageshop,1,0,0,0
2613,chair leatherandwood globaleducationcentre,1,0,0,0
2614,stolnyfutbal football footzyfold barfootballtable foosball roboplace,1,0,0,0
2615,arthome haniska roboplace lebo vysokeceny,1,0,0,0
2616,dryfruit,1,0,0,0
2617,evacukraszda cukraszda encs hungarianfood,1,0,0,0
2618,froglover froglegs sexiass frogandchips tatarsos roboplace kispipahalszcsrda foodorgasm singleboyproblems dneserem chutneanezdrave,1,0,0,0
2619,cafefrei miskolc hungaryisnothungry toostrongcoffee,1,0,0,0
2620,dneszjem foodorgasm hungarianbacon bacon baconstrips nezdravastrava najlepsiastrava roboplace hadajcobudesnasvadbejest ihavebestgirlfriend miurobilaradost,1,0,0,0
2621,truestory,1,0,0,0
2622,pac trhovisko trhoviskohradbova domsvatejalzbety kosice kosicestaremesto roboplace lebo je na pnke,1,0,0,0
2623,brother bedienungsanleitung budimir burzastarozitnosti roboplace lebo je zlepocasie,1,0,0,0
2624,budimir burzastarozitnosti roboplace lebo nic z toho mu netreba,1,0,0,0
2625,kava rya mka cukor oldkitchen slovakiankitchen burzastarozitnosti oldschool roboplace lebo by to chcel na drogy,1,0,0,0
2626,budimir kastielbudimr burzastarozitnosti roboplace lebo sa to rozpad,1,0,0,0
2627,slovak hospital elektrolieba roboplace lebo nevie na o to je,1,0,0,0
2628,ekf ekftuke tuke technickauniverzitavkosiciach roboplace lebo nevie kam si m sadn,1,0,0,0
2629,frisco appleandlemon ciderlover roboplace lebo chce jaternicu a kvarky,1,0,0,0
2630,jameson jamesonwhiskey jamesondistillery jjs stpatricksday jamesonstpatricks viatwitter irishwhiskey roboplace lebo tonebudelacne,1,0,0,0
2631,op bude na obed msosmsom dnesjem dnesjemzdravo lunchtime meatshop robovainga nerada peie preto roboplace,1,0,0,0
2632,kaliare unlpkoice slovakianhospitality koice roboplace lebo nevie na o je t miestnos,1,0,0,0
2633,coffeetime coffeeart swan cappuccino s adovou penou bezroba,1,0,0,0
2634,ke si nevie vybra o na md unicorn happypoop roboplace lebo inganeviecochce,1,0,0,0
2635,zaslusneslovensko allforjan roboplace lebo je na tom slovensko tak ako je,1,0,0,0
2636,tomtailor babywear bussinessdresscode,1,0,0,0
2637,aszal hungary magyarorszg busstation roboplace lebo nevie po maarsky,1,0,0,0
2638,speedhunters honda hondacrx roboplace lebo nemapochopenie,1,0,0,0
2639,obas si treba predspa a takto poasie je na to idelne salemko keneeretaksp sleepingcat sleepingcatofinstagram tomcat dnesnespimsamocividne robovainga nevie i m rada maky,1,0,0,0
2640,ke ivot chut s rodinou popkamusicpub velkopopovickykozel tankovepivo jamesonblackbarrel jamesonwhiskey rumburak bezfutbalku physicsandmathematics roboplace lebo nebol futbalek,1,0,0,0
2641,basset stpatricksday greenwear,1,0,0,0
2642,woodstool woodtable woodfurniture woodfurnituredesign roboplace lebo je to drah jak ak,1,0,0,0
2643,cateatingfish catofinstagram makrela udenac tomcat nematovobecziadnuchybukedchcetematnaranajkyrybu fishfood fishonbreakfast roboplace lebo budeme cel de smrdie,1,0,0,0
2644,relaxing fire thelongdark prepping slovakprep lightmyfire kresadlom ruzin paracordsaveslives paracord walterknife mrefoodporn jetooprioritach firstaidinforest roboplace lebo nie sme s umi s kt chceme by,1,0,0,0
2645,ruzin winterishere iceicebaby navychodenicnieje roboplace lebo chce s beha po ade,1,0,0,0
2646,stpatrickday whiskey irishwhiskey jameson tullamoredew pliskabrandy irelandfestival ruzin navychodenicnieje roboplace lebo to platil,1,0,0,0
2647,tuke technicaluniversity kosice aulamaxima roboplace lebo ho nezobrali,1,0,0,0
2648,najlepdarek bestgift vsluka udenaslanina slanina smokedbacon bacon slovakfood foodporn roboplace lebo vetkozjem a samozrejme navychodenicnieje,1,0,0,0
2649,fiat fiat500 oldfiat500 carlovers kosice retrocar mademyday roboplace lebo sa nezmest,1,0,0,0
2650,nutn zapn zvuk maiak mi tu chrpe ako mm pri tomto zaspa sleepingcat snooring snooringcat mackachrape roboplace lebo tiez nevie spa,1,0,0,0
2651,dianalomography dianalomography lomografia camera dianafplus roboplace lebo mus aj chce,1,0,0,0
2652,cemetery cemeteryphotography woodart brickwall cintorinrozalia vnedelusomchodil natureart,1,0,0,0
2653,njdite maiaka findcat njdimaku catlover sleepingcatsofinstagram sleepingcat vyhadzalsomvecinapranie roboplace lebo nenaiel,1,0,0,0
2654,food meal porkbaconcheese krkovika bacon saussageparty panskajazda ruzin roboplace lebo sa vetko zjedlo,1,0,0,0
2655,caffetrieste preov caffe trieste fleurdelis burzastarozitnosti roboplace lebo neme kvu pi,1,0,0,0
2656,bestgift pilow catpilow cathead catnap vankus vankusprekocura bestsleepever kocur od aj ke roboplace lebo mu robovainga ni tak nekpila,1,0,0,0
2657,carwash carwax detailingcleaning enginecleaning carlover ilovemycar handwaxed honda civic8thgen fk2 hondacivic roboplace lebo hodinu umval auto a pol hodinu motor potom 3 hodiny voskovaka,1,0,0,0
2658,train trainbridge bridge metals railwaytracks eleznice sr trainlovers kostolanynadhornadom roboplace lebo sa boj o ivot,1,0,0,0
2659,sleepingbeauty sleepingcat paw catsofinstagram manwithcat navychodenicnieje satisfiedcat homeiswhereismycat roboplace lebo nemal cerstvemaso naveceru,1,0,0,0
2660,navychodenicnieje unlpkoice hospital kosice modernezdravotnictvo roboplace lebo jeho aja ma meniny surgery dnesmarezu comanezabijetomaposilni,1,0,0,0
2661,foodforrealmen food porkonions porkwithmayo krkovickanacibulke navychodenicnieje brigadutrebazajest roboplace lebo mu neostalo,1,0,0,0
2662,food havadzijazyk koridorpub bistrokoridor koice beeftongue scotchbonnet freshbread gambrinus veceraprechlapa robovainga m dnes meniny,1,0,0,0
2663,fairytale ducktoy apiapiapuky detskaambulancia kosice roboplace lebo od dojatia,1,0,0,0
2664,kedtapracabavi kinologia policia pzsr slovakpolice krivafotka policedog tvarimsazetelefonujem roboplace lebo sa boji psov a navychodenicnieje a popravde boli velmi mili,1,0,0,0
2665,jahody krovskejahody strawberries fraises sthataln erdbeeren eper navychodenicnieje roboplace lebo obzerstvojehriech,1,0,0,0
2666,satisfiedcat napingcat zufriedenekatze elgedettmacska navychodenicnieje cat salem katze sleepingcat roboplace lebo m alergiu,1,0,0,0
2667,cassoviaclassic tatra tatraautomobile oldcar veteran oldtruck navychodenicnieje nicecar auparkkosice roboplace lebo nem vodik,1,0,0,0
2668,sparitual pedicure spa pedikr roboplace lebo mastrach,1,0,0,0
2669,koridorpub femek femmek happydog roboplace bigears,1,0,0,0
2670,strawberryandcaramel mcsundae mcdonalds mcdonaldskosice ilovemcdonalds mcdonaldsslovakia besticecream randevous roboplace lebo nebol,1,0,0,0
2671,usvokrovcov peknevonku aa navychodenicnieje niceweather summerinpool roboplace lebo polieva zhradu,1,0,0,0
2672,prorusarmykosice roboplace lebo vie o je za tm,1,0,0,0
2673,sleepingcat catsofinstagram catpaws alvomacska sovendekat nukkuvakissa chatendormi schlafendekatze,1,0,0,0
2674,lambo lamborghini ferrari ferrari458italia koice navychodenicnieje redferrari roboplace lebo pol hodina jazdy stoj 100,1,0,0,0
2675,ruzin ruzinskapriehrada pivo rybacka srzrada srz fishing beer bira waterhydrodam thelongdark prepper prepping preppinglikeaboss roboplace lebo vodajemokra,1,0,0,0
2676,bike biker reflectivetape readytobike roboplace lebo je zl poasie,1,0,0,0
2677,ruzin run cestatamaspat biketrip summer2018 chata meridaroadbike merida ctmbikes roboplace lebo mu nemae reaz,1,0,0,0
2678,chevrolet chevrolercorvette corvettestingray corvette stingray tatra tatratatraplan tatraplan mgmgb mgclub mgclassic mgb preov oldcars roboplace lebo nem vodik,1,0,0,0
2679,aa cana lake preppinglikeaboss navychodenicnieje summer2018 roboplace lebo sa neme s okpa s a lebo vbazene je zima,1,0,0,0
2680,snail boaldering mountaineering bergsteigen hegymaszas ruzin roboplace lebo mu nesthal,1,0,0,0
